Customer_ID,Risk_Level,Hidden_Persona,Offer_Category,Offer_Details,Data_Leftover_Rule,Projected_Next_Spend
CUST_1807,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1808,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1809,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1810,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1811,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1812,High,1,Unused Data Credit,Crediting ₹42.75 for 28.5GB unused data. Next recharge drops to ₹346.25.,N/A,346.25
CUST_1813,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1814,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1815,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1816,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1817,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1818,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1819,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1820,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1821,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1822,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1823,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1824,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1825,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1826,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1827,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1828,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1829,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1830,Medium,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1831,High,1,Unused Data Credit,Crediting ₹42.75 for 28.5GB unused data. Next recharge drops to ₹346.25.,N/A,346.25
CUST_1832,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1833,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1834,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1835,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1836,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1837,High,1,Unused Data Credit,Crediting ₹30.75 for 20.5GB unused data. Next recharge drops to ₹358.25.,N/A,358.25
CUST_1838,High,1,Unused Data Credit,Crediting ₹42.3 for 28.2GB unused data. Next recharge drops to ₹346.7.,N/A,346.7
CUST_1839,Medium,1,Unused Data Credit,Crediting ₹37.35 for 24.9GB unused data. Next recharge drops to ₹351.65.,N/A,351.65
CUST_1840,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1841,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1842,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1843,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1844,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1845,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1846,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1847,Medium,1,Unused Data Credit,Crediting ₹23.55 for 15.7GB unused data. Next recharge drops to ₹365.45.,N/A,365.45
CUST_1848,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1849,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1850,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1851,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1852,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1853,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1854,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1855,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1856,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1857,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1858,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1859,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1860,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1861,Medium,1,Unused Data Credit,Crediting ₹27.15 for 18.1GB unused data. Next recharge drops to ₹361.85.,N/A,361.85
CUST_1862,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1863,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1864,Medium,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1865,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1866,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1867,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1868,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1869,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1870,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1871,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1872,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1873,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1874,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1875,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1876,High,1,Unused Data Credit,Crediting ₹46.8 for 31.2GB unused data. Next recharge drops to ₹342.2.,N/A,342.2
CUST_1877,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1878,High,1,Unused Data Credit,Crediting ₹28.95 for 19.3GB unused data. Next recharge drops to ₹360.05.,N/A,360.05
CUST_1879,Medium,1,Unused Data Credit,Crediting ₹49.95 for 33.3GB unused data. Next recharge drops to ₹339.05.,N/A,339.05
CUST_1880,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1881,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1882,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1883,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1884,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1885,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1886,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1887,Medium,1,Unused Data Credit,Crediting ₹44.85 for 29.9GB unused data. Next recharge drops to ₹344.15.,N/A,344.15
CUST_1888,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1889,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1890,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1891,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1892,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1893,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1894,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1895,Medium,1,Unused Data Credit,Crediting ₹41.4 for 27.6GB unused data. Next recharge drops to ₹347.6.,N/A,347.6
CUST_1896,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1897,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1898,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1899,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1900,High,1,Unused Data Credit,Crediting ₹32.4 for 21.6GB unused data. Next recharge drops to ₹356.6.,N/A,356.6
CUST_1901,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1902,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1903,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1904,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1905,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1906,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1907,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1908,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1909,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1910,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1911,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1912,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1913,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1914,Medium,1,Unused Data Credit,Crediting ₹59.7 for 39.8GB unused data. Next recharge drops to ₹329.3.,N/A,329.3
CUST_1915,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1916,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1917,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1918,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1919,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1920,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1921,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1922,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1923,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1924,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1925,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1926,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1927,Medium,1,Unused Data Credit,Crediting ₹36.0 for 24.0GB unused data. Next recharge drops to ₹353.0.,N/A,353.0
CUST_1928,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1929,Medium,1,Unused Data Credit,Crediting ₹58.65 for 39.1GB unused data. Next recharge drops to ₹330.35.,N/A,330.35
CUST_1930,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1931,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1932,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1933,High,1,Unused Data Credit,Crediting ₹27.9 for 18.6GB unused data. Next recharge drops to ₹361.1.,N/A,361.1
CUST_1934,Medium,1,Unused Data Credit,Crediting ₹52.95 for 35.3GB unused data. Next recharge drops to ₹336.05.,N/A,336.05
CUST_1935,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1936,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
